File,Matched_Entities,Matched_Entities_Count
data/part1/EricHorvitz_ComputerScientists_en.txt,"['Eric Joel Horvitz', 'American', 'Horvitz', 'microsoft', 'ma', 'horvitz']",6
data/part1/ErikDemaine_ComputerScientists_en.txt,['Erik D. Demaine'],1
data/part1/ErnstBarlach_Sculptors_en.txt,"['German', 'Ernst Heinrich Barlach']",2
data/part1/ErvinBossányi_Sculptors_en.txt,"['Ervin Bossányi', 'Hungarian']",2
data/part1/EstellaCampavias_Sculptors_en.txt,"['British', 'Estella Campavias']",2
data/part1/EugenCiuca_Sculptors_en.txt,"['Eugen Ciucă', 'Romanian', 'Ciucă']",3
data/part1/EugeneLuks_ComputerScientists_en.txt,"['Eugene Michael Luks', '1940', 'American']",3
data/part1/EugèneBrands_Sculptors_en.txt,"['CoBrA', 'Holland', 'Dutch', 'Eugène Brands']",4
data/part1/EvaBenson_Sculptors_en.txt,"['Australian', 'Eva Ellenor Benson', 'benson', 'australian', 'Benson']",5
data/part1/EvelinWinifredAston_Sculptors_en.txt,"['British', 'Evelin Leigh', 'Evelin Winifred Aston']",3
data/part1/FannyLamChristie_Sculptors_en.txt,"['Fanny Lam Christie', 'Hong Kong', '1952']",3
data/part1/FeliceCasorati_Sculptors_en.txt,"['italian', 'Italian']",2
data/part1/FerencCsentery_Sculptors_en.txt,['Ferenc Csentery'],1
data/part1/FernCunningham_Sculptors_en.txt,"['american', 'Fern Cunningham', 'American']",3
data/part1/FernandoBotero_Sculptors_en.txt,"['Colombian', 'Botero', 'Fernando Botero Angulo', 'BOTERO', 'colombian', '2012', 'botero']",7
data/part1/FernandoJ.Corbató_ComputerScientists_en.txt,"['American', 'Fernando José']",2
data/part1/FilippoBrunelleschi_Sculptors_en.txt,"['Filippo Brunelleschi', 'brunelleschi', 'Lippo Lapi', '1377', 'Italian', 'Brunelleschi', 'BRUNELLESCHI', 'italian', 'Pippo', 'Renaissance', 'renaissance', 'Brunellesco']",12
data/part1/FionaBanner_Sculptors_en.txt,"['BANNER', 'banner', 'Banner', 'Fiona Banner', 'The Vanity Press', '1966']",6
data/part1/FlorenceCallcott_Sculptors_en.txt,"['Florence Callcott', 'British', 'Florence Newman', '1866']",4
data/part1/FonsBemelmans_Sculptors_en.txt,['Dutch'],1
data/part1/FrancesBagley_Sculptors_en.txt,"['american', 'Frances Bagley', 'American']",3
data/part1/FrancesE.Allen_ComputerScientists_en.txt,"['Elizabeth Allen', 'allen', 'Allen', 'American']",4
data/part1/FrancescoClemente_Sculptors_en.txt,"['İtaly', 'Francesco Clemente', 'italian', 'Italian']",4
data/part1/FrancisLegattChantrey_Sculptors_en.txt,"['Chantrey', 'chantrey', 'English', 'CHANTREY', 'Francis Leggatt Chantrey']",5
data/part1/FrancoCastelluccio_Sculptors_en.txt,"['american', 'American']",2
data/part1/FrankHarary_ComputerScientists_en.txt,"['american', 'harary', 'American', 'Frank Harary', 'Harary']",5
data/part1/FrançoisJosephBosio_Sculptors_en.txt,"['François Joseph Bosio', 'Monegasque']",2
data/part1/FrançoisandMichelAnguier_Sculptors_en.txt,"['Michel Anguier', 'French']",2
data/part1/FredBrooks_ComputerScientists_en.txt,"['Frederick Phillips Brooks Jr.', 'brooks', 'Brooks', 'American']",4
data/part1/FridaBaranek_Sculptors_en.txt,"['brazil', 'Brazil', 'Brazilian', 'Frida Baranek', 'brazilian', '1961']",6
data/part1/FriedrichL.Bauer_ComputerScientists_en.txt,"['Bauer', 'German', 'Friedrich Ludwig', 'bauer']",4
data/part1/FritzBultman_Sculptors_en.txt,"['Fritz Bultman', 'american', 'American']",3
data/part1/FrédéricBartholdi_Sculptors_en.txt,"['Frédéric Auguste Bartholdi', 'French']",2
data/part1/FülöpÖ.Beck_Sculptors_en.txt,"['Hungarian', 'Beck Ö. Fülöp', '1873', '500', 'Ö. Fülöp Beck']",5
data/part1/GaryWilliamFlake_ComputerScientists_en.txt,['Gary William Flake'],1
data/part1/GastónGonnet_ComputerScientists_en.txt,[],0
data/part1/GeneAmdahl_ComputerScientists_en.txt,"['american', 'American', 'Gene myron amdahl', 'IBM', 'gene Myron Amdahl', 'Amdahl', 'Gene Myron Amdahl', 'amdahl']",8
data/part1/GeneGolub_ComputerScientists_en.txt,"['american', 'Howard Golub', 'American']",3
data/part1/GeoffreyHinton_ComputerScientists_en.txt,"['Canadian', 'hinton', 'British', 'Geoffrey Everest Hinton', 'Hinton']",5
data/part1/GeorgBaselitz_Sculptors_en.txt,"['German', 'Germany', 'german', 'baselitz', 'Hans-Georg Kern', 'Baselitz', 'BASELITZ']",7
data/part1/GeorgeBoole_ComputerScientists_en.txt,"['Boole', 'boole', '1864', 'English', '200th', '19', '16', '1854', '50']",9
data/part1/GeorgeEdwinBissell_Sculptors_en.txt,"['George Edwin Bissell', 'american', 'American']",3
data/part1/GeorgeGammonAdams_Sculptors_en.txt,"['George Gammon Adams', 'English']",2
data/part1/GeorgesBraque_Sculptors_en.txt,"['braque', '13', '20th-century', 'Georges Braque', 'Braque', 'BRAQUE', 'French']",7
data/part1/GerardHolzmann_ComputerScientists_en.txt,"['1951', 'Dutch', 'Gerard J. Holzmann']",3
data/part1/GernotHeiser_ComputerScientists_en.txt,"['Gernot Heiser', '1957']",2
data/part1/GerritBlaauw_ComputerScientists_en.txt,"['Dutch', 'Blaauw']",2
data/part1/GerritBolhuis_Sculptors_en.txt,"['Amsterdam', 'Dutch', 'Gerrit Bolhuis']",3
data/part1/GiacomoBenevelli_Sculptors_en.txt,"['Giacomo Benevelli', 'İtaly', 'Italian', 'italian', '1925']",5
data/part1/GianFrancescod'Agrate_Sculptors_en.txt,"['italian', ""Gian Francesco d'Agrate"", 'Italian']",3
data/part1/GianLorenzoBernini_Sculptors_en.txt,"['Bernini', 'gianlorenzo', 'Gianlorenzo', 'uk', 'Giovanni Lorenzo', 'us', 'BERNINI', 'Italian', 'italian', 'Giovanni lorenzo', 'Gian Lorenzo', 'bernini']",12
data/part1/GijsBakker_Sculptors_en.txt,"['bakker', '2009', 'Gijs Bakker', 'Bakker', 'Dutch']",5
data/part1/GilbertBayes_Sculptors_en.txt,['Gilbert William Bayes'],1
data/part1/GillesBrassard_ComputerScientists_en.txt,"['Gilles Brassard', '1988']",2
data/part1/GillianLovegrove_ComputerScientists_en.txt,"['Gillian Lovegrove', '1942']",2
data/part1/GinetteBingguely-Lejeune_Sculptors_en.txt,"['Georgette Lejeune', 'Ginette Bingguely-Lejeune']",2
data/part1/GiosuèArgenti_Sculptors_en.txt,"['italian', 'Giosuè Argenti', 'Italian']",3
data/part1/GiovanniAntonioAmadeo_Sculptors_en.txt,"['27', 'Giovanni Antonio Amadeo', 'italian', 'Italian']",4
data/part1/GiovanniBernardinoAzzolini_Sculptors_en.txt,"['Giovanni Bernardino Azzolini', 'Mazzolini', 'Asoleni', 'Italian', 'Azzolino', 'italian']",6
data/part1/GlenCuller_ComputerScientists_en.txt,"['american', 'Glen Jacob Culler', 'Culler', 'American']",4
data/part1/GordonBell_ComputerScientists_en.txt,"['american', 'Bell', 'American', 'bell', 'Chester Gordon Bell']",5
data/part1/GordonChandler_Sculptors_en.txt,"['american', 'American', 'Chandler', 'chandler', 'Gordon Chandler', '1953']",6
data/part1/GordonCormack_ComputerScientists_en.txt,['Cormack'],1
data/part1/GraceHopper_ComputerScientists_en.txt,"['40', 'Grace Hopper', 'American', 'Murray', '1959', 'Hopper', 'United States Navy', 'Grace Brewster Hopper', 'murray', '2024', 'hopper', 'Navy']",12
data/part1/GradyBooch_ComputerScientists_en.txt,"['Grady Booch', 'American']",2
data/part1/GranvilleCarter_Sculptors_en.txt,"['4', 'american', 'Carter', 'American']",4
data/part1/GregorKiczales_ComputerScientists_en.txt,"['Kiczales', 'Gregor Kiczales', 'American']",3
data/part1/GregoryChaitin_ComputerScientists_en.txt,"['John Chaitin', 'Chaitin', 'chaitin']",3
data/part1/GrimanesaAmorós_Sculptors_en.txt,"['1962', 'peru', 'Grimanesa Amorós']",3
data/part1/GuillaumeCharlier_Sculptors_en.txt,"['belgian', 'Belgian', '1854–1925']",3
data/part1/GuillaumeCoustoutheElder_Sculptors_en.txt,[],0
data/part1/GuillaumeCoustoutheYounger_Sculptors_en.txt,"['younger', 'Younger']",2
data/part1/GuriBerg_Sculptors_en.txt,"['Guri', 'Guri Berg', 'Norwegian', 'Berg']",4
data/part1/GutzonBorglum_Sculptors_en.txt,"['John Gutzon De La Mothe Borglum', 'american', 'American', 'John Gutzon de la Mothe Borglum', 'Mount Rushmore']",5
data/part1/GyulaBezerédi_Sculptors_en.txt,"['Hungarian', '1858–1925', 'Gyula Bezerédi', 'Budapest']",4
data/part1/HalAbelson_ComputerScientists_en.txt,"['abelson', 'Abelson', 'Harold Abelson', 'MIT']",4
data/part1/HannekeBeaumont_Sculptors_en.txt,"['Dutch', '1947', 'Hanneke Beaumont']",3
data/part1/HansBellmer_Sculptors_en.txt,"['German', 'Hans Bellmer', 'german']",3
data/part1/HansVandeBovenkamp_Sculptors_en.txt,"['Hans Van De Bovenkamp', 'American', 'Hans van de Bovenkamp', 'Hans van De Bovenkamp', 'van De Bovenkamp', 'Hans Van de Bovenkamp', 'van de Bovenkamp', 'Van de Bovenkamp', 'Van De Bovenkamp', 'Dutch', '1938']",11
data/part1/HarryBates(sculptor)_Sculptors_en.txt,['Harry Bates'],1
data/part1/HarryBouwman_ComputerScientists_en.txt,"['Gerrit Anton', 'Bouwman', 'Willem Adriaan', '1953', 'Harry']",5
data/part1/HaskellCurry_ComputerScientists_en.txt,"['curry', 'American', 'Brook', 'Curry', 'Brooks Curry', 'brook']",6
data/part1/HazelArmour_Sculptors_en.txt,"['Scottish', '1985', 'Hazel Ruthven Armour']",3
data/part1/HeJifeng_ComputerScientists_en.txt,"['He Jifeng', '2013', 'Chinese', '2005', 'Jifeng']",5
data/part1/HectorGarcia-Molina_ComputerScientists_en.txt,"['Héctor García-Molina', 'mexican', 'Mexican']",3
data/part1/HeidiBucher_Sculptors_en.txt,"['Heidi Bucher', 'Swiss']",2
data/part1/HeinrichCharrasky_Sculptors_en.txt,"['1710', 'Hungarian', '1656', 'Heinrich Charasky', 'Heinrich Charrasky']",5
data/part1/HelenBiggar_Sculptors_en.txt,"['Scottish', 'Helen Biggar']",2
data/part1/HelenMaryCoaton_Sculptors_en.txt,"['British', 'Helen Mary Coaton']",2
data/part1/HenriBoncquet_Sculptors_en.txt,"['Henri Boncquet', 'belgian', 'Belgian']",3
data/part1/HenryCheere_Sculptors_en.txt,"['1703', 'Henry cheere', 'Henry Cheere']",3
data/part1/HenryHughArmstead_Sculptors_en.txt,"['Henry Hugh Armstead', 'English']",2
data/part1/HerbertW.Franke_ComputerScientists_en.txt,"['Austrian', 'sergius', 'Franke', 'franke', 'Sergius', 'Herbert W. Franke']",6
data/part1/HermanHollerith_ComputerScientists_en.txt,"['hollerith', 'Hollerith', 'german', 'Herman Hollerith']",4
data/part1/HermanWilhelmBissen_Sculptors_en.txt,"['Herman Wilhelm Bissen', 'Danish', 'Landsoldaten', 'Bissen', 'bissen']",5
data/part1/HezekiahAugur_Sculptors_en.txt,"['american', 'Hezekiah Augur', 'American']",3
data/part1/HilaryCartmel_Sculptors_en.txt,"['1958', 'English', 'Hilary Cartmel']",3
data/part1/HorstAntes_Sculptors_en.txt,"['Horst Antes', 'Germany', 'German', 'german']",4
data/part1/HugodeGaris_ComputerScientists_en.txt,"['1947', 'AI', 'Hugo de Garis', 'de Garis', 'australian']",5
data/part1/HumaBhabha_Sculptors_en.txt,"['Pakistani', 'BHABHA', 'Bhabha', 'pakistani', 'bhabha', '1962', 'Huma Bhabha']",7
data/part1/IanColdwater_ComputerScientists_en.txt,"['American', 'Ian Coldwater']",2
data/part1/IanGoldberg_ComputerScientists_en.txt,"['Goldberg', 'Ian Avrum Goldberg']",2
data/part1/IanGoodfellow_ComputerScientists_en.txt,"['Google Brain', 'American', 'Ian J. Goodfellow', '1987', '2016']",5
data/part1/IgorHawryszkiewycz_ComputerScientists_en.txt,['American'],1
data/part1/IngemarCox_ComputerScientists_en.txt,"['COX', 'Cox', 'Ingemar J. Cox', '49', '78']",5
data/part1/IreneKataqAngutitok_Sculptors_en.txt,"['Irene Kataq Angutitok', 'Inuit']",2
data/part1/IsaPaddyAqiattusuk_Sculptors_en.txt,['Isa Paddy Aqiattusuk'],1
data/part1/IsidoreBonheur_Sculptors_en.txt,"['bonheur', 'Jules Bonheur', 'Bonheur', 'French']",4
data/part1/IstvánBeöthy_Sculptors_en.txt,"['1897', 'Hungarian']",2
data/part1/IvarJacobson_ComputerScientists_en.txt,"['Swedish', '1939', 'Hjalmar Jacobson']",3
data/part1/J.C.R.Licklider_ComputerScientists_en.txt,"['Lick', 'lick', 'American']",3
data/part1/J.G.Bubb_Sculptors_en.txt,['James George Bubb'],1
data/part1/JackDongarra_ComputerScientists_en.txt,"['Dongarra', 'dongarra', 'Jack Joseph', 'American']",4
data/part1/JackE.Bresenham_ComputerScientists_en.txt,"['Jack Elton Bresenham', 'us', 'US']",3
data/part1/JackMinker_ComputerScientists_en.txt,['Jack Minker'],1
data/part1/JacobBurck_Sculptors_en.txt,"['Burck', 'Jewish-American', 'Jacob Burck', 'burck', 'Polish']",5
data/part1/JacopoColonna(sculptor)_Sculptors_en.txt,"['1540', 'Venice', 'Italian', 'Jacopo Colonna', 'italian', 'Giacomo Fantoni']",6
data/part1/JacquesCohen(computerscientist)_ComputerScientists_en.txt,"['French', 'Jacques Cohen', 'cohen', 'Cohen']",4
data/part1/JamesButler(artist)_Sculptors_en.txt,"['butler', 'Butler', 'British']",3
data/part1/JamesCooley_ComputerScientists_en.txt,"['J. W. Cooley', 'American', 'James William Cooley', 'cooley', 'Cooley']",5
data/part1/JamesD.Foley_ComputerScientists_en.txt,"['Foley', 'American', 'James David Foley']",3
data/part1/JamesGosling_ComputerScientists_en.txt,"['Canadian', 'James Gosling', 'james gosling', 'Java']",4
data/part1/JamesHendler_ComputerScientists_en.txt,"['United States', 'James Alexander Hendler', 'Rensselaer Polytechnic Institute']",3
data/part1/JamesMartin(author)_ComputerScientists_en.txt,['James Martin'],1
data/part1/JanDietz_ComputerScientists_en.txt,['Jean Leonardus Gerardus'],1
data/part1/JaneAckroyd_Sculptors_en.txt,"['Jane Ackroyd', '1957']",2
data/part1/JanetL.Kolodner_ComputerScientists_en.txt,"['american', 'American', 'Janet Lynne Kolodner']",3
data/part1/JanineAntoni_Sculptors_en.txt,"['ny', 'American', 'Janine Antoni']",3
data/part1/JanvanBorssumBuisman_Sculptors_en.txt,"['23', 'Jan Hendrik van Borssum Buisman', '20th-century', '1919', 'Netherlands']",5
data/part1/JayBattle_Sculptors_en.txt,"['1966', 'Jay Battle']",2
data/part1/Jean-BaptisteCarpeaux_Sculptors_en.txt,"['Jean-Baptiste Carpeaux', 'French', 'jean-baptiste carpeaux']",3
data/part1/JeanArp_Sculptors_en.txt,"['Hans Peter Wilhelm Arp', 'Jean Arp', 'Jean arp']",3
data/part1/JeanBaptisteJosephDeBaypère_Sculptors_en.txt,"['1863', 'Jozef de Bay', 'Joseph De Bay', 'france', 'Jan Baptist Jozef de Bay', 'De Bay père', 'Jean Baptiste']",7
data/part1/JeanBartik_ComputerScientists_en.txt,"['Betty Jean Jennings', 'Bartik', 'American', '2011', 'Jean Bartik', 'ENIAC', 'bartik']",7
data/part1/JeanIchbiah_ComputerScientists_en.txt,"['French', 'Jean David Ichbiah']",2
data/part1/JeffBezos_ComputerScientists_en.txt,"['Jorgensen', 'Amazon', 'amazon', 'American', 'jorgensen', 'Bezos', '1986', 'Jeffrey Preston', 'Seattle', 'bezos', '2021', '2017']",12
data/part1/JeffBonwick_ComputerScientists_en.txt,['Jeff Bonwick'],1
data/part1/JeffDean_ComputerScientists_en.txt,"['Jeffrey Adgate', 'ai', 'American']",3
data/part1/JenőBory_Sculptors_en.txt,"['Jenő Bory', 'Hungarian']",2
data/part1/JeremyGibbons_ComputerScientists_en.txt,['Jeremy Gibbons'],1
data/part1/JiaweiHan_ComputerScientists_en.txt,['Jiawei Han'],1
data/part1/JimGray(computerscientist)_ComputerScientists_en.txt,"['1944', 'James Nicholas Gray', '2012', 'American']",4
data/part1/JimmyBoyle(artist)_Sculptors_en.txt,['James Boyle'],1
data/part1/JochenLiedtke_ComputerScientists_en.txt,"['German', 'Jochen Liedtke']",2
data/part1/JohanHåstad_ComputerScientists_en.txt,"['Johan Torkel Håstad', '2018', 'Swedish', 'Håstad']",4
data/part1/JohannesJosephusAarts_Sculptors_en.txt,"['Johannes', 'Dutch', 'Josephus Aarts']",3
data/part1/JohnArmleder_Sculptors_en.txt,"['Swiss', 'John Armleder', '1948']",3
data/part1/JohnBackus_ComputerScientists_en.txt,"['1977', 'American', 'Fortran', 'John Warner Backus', 'John Backus']",5
"data/part1/JohnBacon(sculptor,born1740)_Sculptors_en.txt","['John Bacon', 'bacon', 'British', 'Bacon']",4
"data/part1/JohnBacon(sculptor,born1777)_Sculptors_en.txt","['John Bacon', 'younger', 'English']",3
data/part1/JohnBell(sculptor)_Sculptors_en.txt,"['John Bell', 'British', '1812–1895']",3
data/part1/JohnBoxtel_Sculptors_en.txt,"['Dutch', 'John Boxtel', '1']",3
data/part1/JohnBridgeman(sculptor)_Sculptors_en.txt,[],0
data/part1/JohnBuckley(sculptor)_Sculptors_en.txt,"['buckley', 'Buckley', 'John Buckley', 'John buckley', '1945']",5
data/part1/JohnCarmack_ComputerScientists_en.txt,"['American', 'John D. Carmack II', 'John d. carmack ii', 'Carmack', 'carmack']",5
data/part1/JohnCederquist_Sculptors_en.txt,"['John Carl Cederquist', 'american', 'ba', 'American', 'BA']",5
data/part1/JohnChamberlain(sculptor)_Sculptors_en.txt,"['american', 'John Angus Chamberlain', 'American']",3
data/part1/JohnCheere_Sculptors_en.txt,['John Cheere'],1
data/part1/JohnClague(artist)_Sculptors_en.txt,"['1928–2004', 'american', 'American', 'John Clague']",4
data/part1/JohnCocke(computerscientist)_ComputerScientists_en.txt,"['John Cocke', 'American']",2
data/part1/JohnConnell(artist)_Sculptors_en.txt,"['american', 'John Connell', 'American']",3
data/part1/JohnDeAndrea_Sculptors_en.txt,"['american', 'John De Andrea', 'American', 'John de Andrea']",4
data/part1/JohnEdwardCarew_Sculptors_en.txt,"['Irish', 'John Edward Carew']",2
data/part1/JohnGeorgeKemeny_ComputerScientists_en.txt,"['John George Kemeny', 'american', 'Hungarian', 'American', 'kemeny', 'Kemeny', 'Dartmouth College', 'Kemény János György']",8
data/part1/JohnHenryHolland_ComputerScientists_en.txt,"['John Henry Holland', 'American']",2
data/part1/JohnHopcroft_ComputerScientists_en.txt,"['John Edward Hopcroft', 'American']",2
data/part1/JohnHughes(computerscientist)_ComputerScientists_en.txt,"['R. John M. Hughes', 'R. John M. HUGHES', '1958-07-15']",3
data/part1/JohnKoza_ComputerScientists_en.txt,"['John R. Koza', '1944', 'Koza', 'John Koza', 'koza']",5
data/part1/JohnKrogstie_ComputerScientists_en.txt,"['23', 'Norwegian', 'John Krogstie']",3
data/part1/JohnL.Hennessy_ComputerScientists_en.txt,"['American', 'John LeRoy Hennessy', 'Hennessy', 'John Leroy Hennessy', 'hennessy']",5
data/part1/JohnLions_ComputerScientists_en.txt,"['John Lions', 'australian', 'Australian']",3
data/part1/JohnMashey_ComputerScientists_en.txt,"['American', 'John R. Mashey', '1946']",3
data/part1/JohnMauchly_ComputerScientists_en.txt,"['american', 'John William Mauchly', 'American', 'Mauchly', 'mauchly', 'ENIAC']",6
data/part1/JohnMcCarthy(computerscientist)_ComputerScientists_en.txt,"['ai', 'American', 'John McCarthy', 'Mccarthy', 'mccarthy', 'McCarthy']",6
data/part1/JohnNelsonBattenberg_Sculptors_en.txt,"['american', 'Battenberg', 'John', 'American', 'John Nelson Battenberg', 'John Battenberg', '1931']",7
data/part1/JohnPresperEckert_ComputerScientists_en.txt,"['eckert', 'American', 'Eckert', 'ENIAC', 'John Adam Presper']",5
data/part1/JohnS.Conway(artist)_Sculptors_en.txt,"['Severinus', 'severinus', 'Conway', 'conway', 'John S. Conway', 'Robert']",6
data/part1/JohnVincentAtanasoff_ComputerScientists_en.txt,"['Atanasoff', 'American', 'ATANASOFF', 'atanasoff', 'John Vincent Atanasoff']",5
data/part1/JohnWormaldAppleyard_Sculptors_en.txt,"['Thornton', 'John Wormald Appleyard']",2
data/part1/JonCoffelt_Sculptors_en.txt,"['Johnny Lee Coffelt', 'american', 'American']",3
data/part1/JonCrowcroft_ComputerScientists_en.txt,['Jonathan Andrew Crowcroft'],1
data/part1/JonMichaelDunn_ComputerScientists_en.txt,"['Informatics and Computer Science', 'J. Michael Dunn']",2
data/part1/JonathanBowen_ComputerScientists_en.txt,"['Bowen', 'British', '1956', 'Jonathan P. Bowen', 'bowen']",5
data/part1/JonathanJames_ComputerScientists_en.txt,"['Jonathan Joseph James', 'American']",2
data/part1/JoostBaljeu_Sculptors_en.txt,"['Joost Baljeu', 'Dutch']",2
data/part1/JosephBeuys_Sculptors_en.txt,"['German', 'BEUYS', 'Beuys', '12', 'Joseph Heinrich Beuys', 'german', 'beuys']",7
data/part1/JosephBonomitheYounger_Sculptors_en.txt,"['Joseph Bonomi', 'English']",2
data/part1/JosephChaikov_Sculptors_en.txt,"['Joseph Moisevich Chaikov', 'Russian', 'Иосиф Моисеевич Чайков', 'Tchaikov']",4
data/part1/JosephChinard_Sculptors_en.txt,"['lyon', 'Joseph Chinard']",2
data/part1/JosephCsaky_Sculptors_en.txt,"['1928', 'Hungarian', 'csaky', 'Csáky József', 'József Csáky', 'Joseph Csaky', 'Csaky', 'French']",8
data/part1/JosephEdgarBoehm_Sculptors_en.txt,"['British', 'Boehm', '1st Baronet', 'Joseph Edgar Boehm', 'boehm', '1890', '123']",7
data/part1/JosephGoguen_ComputerScientists_en.txt,"['Goguen', 'Joseph Amadee Goguen', 'American']",3
data/part1/JosephHalpern_ComputerScientists_en.txt,['Joseph Yehuda Halpern'],1
data/part1/JosephHermonCawthra_Sculptors_en.txt,"['Joseph Hermon Cawthra', '1886–1971']",2
data/part1/JosephKruskal_ComputerScientists_en.txt,"['american', 'Joseph Bernard Kruskal, Jr.', 'American']",3
data/part1/JoshuaLederberg_ComputerScientists_en.txt,"['lederberg', 'American', 'LEDERBERG', 'Joshua Lederberg', '1958', 'Lederberg']",6
data/part1/JosédeCreeft_Sculptors_en.txt,"['Spanish', 'José Mariano de Creeft', 'American']",3
data/part1/JoséÁlvarezCubero_Sculptors_en.txt,"['José Álvarez Cubero', 'Spanish']",2
data/part1/JoyceBidder_Sculptors_en.txt,['Muriel Joyce Bidder'],1
data/part1/JuanBordes_Sculptors_en.txt,"['Juan Bordes', 'Juan Bordes Caballero', 'Spanish']",3
data/part1/JuanE.Gilbert_ComputerScientists_en.txt,"['Gilbert', 'American', 'Juan E. Gilbert']",3
data/part1/JuanFernandoCobo_Sculptors_en.txt,"['Juan Fernando Cobo', 'Colombian', 'Colombia', 'colombian', 'colombia', 'Agudelo']",6
data/part1/JudithBrown(sculptor)_Sculptors_en.txt,"['Judith Brown', 'american', 'American']",3
data/part1/JudyBoyt_Sculptors_en.txt,"['English', '1954']",2
data/part1/JudyChicago_Sculptors_en.txt,"['american', 'Judy Chicago', 'American', '100', 'Judith Sylvia Cohen', 'CHICAGO', 'chicago', 'Chicago']",8
data/part1/JudyGoldsmith(computerscientist)_ComputerScientists_en.txt,[],0
data/part1/JuliaHirschberg_ComputerScientists_en.txt,"['Hirschberg', 'Julia Hirschberg', 'American']",3
data/part1/JulioAbril_Sculptors_en.txt,"['Julio Vicente', 'Colombian', 'Agapito Abril Mayorga', 'colombian']",4
data/part1/JurisHartmanis_ComputerScientists_en.txt,"['Latvian', 'Juris Hartmanis']",2
data/part1/JérômeBtesh_Sculptors_en.txt,"['france', '1968', 'Jerome Btesh']",3
data/part1/JózsefÁcs(sculptor)_Sculptors_en.txt,"['József Ács', 'Hungarian']",2
data/part1/JürgGutknecht_ComputerScientists_en.txt,"['Swiss', 'Gutknecht']",2
data/part1/KarelAppel_Sculptors_en.txt,"['Dutch', '1948', 'Christiaan Karel Appel']",3
data/part1/KarelAubroeck_Sculptors_en.txt,['Karel Aubroeck'],1
data/part1/KarlBitter_Sculptors_en.txt,"['american', 'Karl Theodore Francis Bitter', 'American']",3
data/part1/KarlheinzBrandenburg_ComputerScientists_en.txt,"['Karlheinz Brandenburg', 'brandenburg', 'Brandenburg', 'German']",4
data/part1/KarooAshevak_Sculptors_en.txt,"['ashevak', 'Inuit', 'Karoo Ashevak', 'inuit', 'Ashevak', '1960']",6
data/part1/KateCory_Sculptors_en.txt,"['1905', 'United States', 'Kate Cory', 'American']",4
data/part1/KathleenBooth_ComputerScientists_en.txt,"['Valerie Booth', 'British', 'Kathleen Hylda', 'Britten']",4
data/part1/KelseyHightower_ComputerScientists_en.txt,['Kelsey Hightower'],1
data/part1/KenForbus_ComputerScientists_en.txt,['Forbus'],1
data/part1/KenKennedy(computerscientist)_ComputerScientists_en.txt,"['09', '8', 'American', 'sc', 'Kennedy', '38', 'Ken Kennedy', '200', 'kennedy']",9
data/part1/KennethE.Iverson_ComputerScientists_en.txt,"['Kenneth Eugene Iverson', 'Canadian']",2
data/part1/KevinAshton_ComputerScientists_en.txt,"['1968', 'Kevin Ashton', 'British']",3
data/part1/KevinCaron_Sculptors_en.txt,"['Kevin Caron', 'Caron']",2
data/part1/KevinLeyton-Brown_ComputerScientists_en.txt,"['leyton-brown', 'Leyton-Brown', 'Kevin Leyton-Brown']",3
data/part1/KinjiAkagawa_Sculptors_en.txt,"['american', '2007', 'Kinji akagawa', 'Akagawa', 'American', 'akagawa', 'Kinji Akagawa', '1940']",8
data/part1/KitCosper_ComputerScientists_en.txt,['Red Hat'],1
data/part1/KiugakAshoona_Sculptors_en.txt,"['Canadian', 'kiawak', 'Kiawak', 'Canada', 'Kiugak Ashoona']",5
data/part1/KunihikoFukushima_ComputerScientists_en.txt,"['japan', 'Japanese', 'Kunihiko Fukushima', 'Japan']",4
data/part1/KurtBollacker_ComputerScientists_en.txt,"['Kurt Bollacker', 'bollacker', 'Bollacker', 'American']",4
data/part1/KurtGödel_ComputerScientists_en.txt,"['Gödel', 'Kurt Friedrich Gödel', 'gödel']",3
data/part1/KurtMehlhorn_ComputerScientists_en.txt,"['German', 'Kurt Mehlhorn']",2
data/part1/KárolyAntal_Sculptors_en.txt,"['Antal', 'Károly Antal', 'Hungarian']",3
data/part1/KárolyBebo_Sculptors_en.txt,"['1779', '10', 'Hungarian']",3
"data/part1/L.R.Ford,Jr._ComputerScientists_en.txt","['american', 'American', '9', 'Lester R. Ford', 'ford', '10', 'Ford']",7
data/part1/LajosBerán_Sculptors_en.txt,"['Lajos Berán', 'Hungarian']",2
data/part1/Lambert-SigisbertAdam_Sculptors_en.txt,"['1700', 'Adam', 'adam', 'Lambert-Sigisbert Adam', 'lambert-sigisbert', 'Lambert-Sigisbert', 'French']",7
data/part1/LambertMeertens_ComputerScientists_en.txt,"['Meertens', 'Dutch', 'Lambert Guillaume Louis']",3
data/part1/LanceFortnow_ComputerScientists_en.txt,['Lance Jeremy Fortnow'],1
data/part1/LarryBell(artist)_Sculptors_en.txt,"['Larry Bell', 'american', '1939', 'American']",4
data/part1/LatcholassieAkesuk_Sculptors_en.txt,['Latcholassie Akesuk'],1
data/part1/LaurenceBroderick_Sculptors_en.txt,"['2003', 'British', 'Bull', 'Birmingham', 'Laurence Broderick']",5
data/part1/LaurentBoillat_Sculptors_en.txt,['Boillat'],1
data/part1/LawrenceJ.Fogel_ComputerScientists_en.txt,[],0
data/part1/LawrenceM.Breed_ComputerScientists_en.txt,['Larry'],1
